#LSCO S1 at T = 4 K, experimental data: 
# for B//c: B[T], rho(B)/rho(0); for B//a: B[T], rho(B)/rho(0)
1.3979e-02	 1.0001e+00	 1.3979e-02	 1.0004e+00
1.4060e-02	 1.0002e+00	 1.4060e-02	 1.0004e+00
1.4141e-02	 1.0002e+00	 1.4141e-02	 1.0004e+00
1.4222e-02	 1.0002e+00	 1.4222e-02	 1.0003e+00
1.4303e-02	 1.0002e+00	 1.4303e-02	 1.0003e+00
1.4385e-02	 1.0002e+00	 1.4385e-02	 1.0003e+00
1.4466e-02	 1.0002e+00	 1.4466e-02	 1.0003e+00
1.4548e-02	 1.0002e+00	 1.4548e-02	 1.0003e+00
1.4630e-02	 1.0002e+00	 1.4630e-02	 1.0003e+00
1.4712e-02	 1.0002e+00	 1.4712e-02	 1.0002e+00
1.4793e-02	 1.0002e+00	 1.4793e-02	 1.0002e+00
1.4875e-02	 1.0002e+00	 1.4875e-02	 1.0002e+00
1.4957e-02	 1.0002e+00	 1.4957e-02	 1.0002e+00
1.5039e-02	 1.0002e+00	 1.5039e-02	 1.0002e+00
1.5121e-02	 1.0002e+00	 1.5121e-02	 1.0001e+00
1.5203e-02	 1.0002e+00	 1.5203e-02	 1.0001e+00
1.5286e-02	 1.0002e+00	 1.5286e-02	 1.0001e+00
1.5369e-02	 1.0001e+00	 1.5369e-02	 1.0001e+00
1.5451e-02	 1.0001e+00	 1.5451e-02	 1.0001e+00
1.5534e-02	 1.0001e+00	 1.5534e-02	 1.0001e+00
1.5617e-02	 1.0000e+00	 1.5617e-02	 1.0001e+00
1.5700e-02	 1.0000e+00	 1.5700e-02	 1.0002e+00
1.5783e-02	 1.0000e+00	 1.5783e-02	 1.0002e+00
1.5866e-02	 9.9999e-01	 1.5866e-02	 1.0002e+00
1.5950e-02	 9.9996e-01	 1.5950e-02	 1.0002e+00
1.6033e-02	 9.9994e-01	 1.6033e-02	 1.0003e+00
